,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
202,215.74,2.0,0,1,9,94.0,1,1.23,0.29,10.18150102564324,5.456008688365368,16.372329999999998,48.21957,0,0,0,0
203,212.23,4.0,0,1,10,91.0,0,2.11,0.92,8.746014976231747,3.8716797520750976,16.39,48.19299,0,0,1,0
204,283.99,4.0,0,0,10,96.0,2,0.65,0.32,15.33215857809426,8.594636156297812,16.37255,48.21431,0,0,0,0
205,286.56,4.0,0,0,9,95.0,2,0.44,0.4,19.47165082852173,11.036752339475052,16.37244,48.21239,0,0,0,0
206,207.56,3.0,1,0,9,94.0,1,2.81,0.25,7.6362545578502115,3.7777853453294137,16.336,48.206,0,0,0,0
207,283.99,3.0,0,0,10,97.0,1,2.75,0.8,6.533439063106802,2.9645892505162705,16.39825,48.19008,0,0,0,0
208,185.59,4.0,1,0,10,98.0,2,5.48,2.62,3.656165465160272,1.6806881738062596,16.31128,48.23488,0,0,1,0
209,249.4,3.0,0,0,9,91.0,1,1.43,0.71,10.569950426593383,4.900150473048646,16.392870000000002,48.20971,0,0,0,0
210,13664.31,2.0,0,0,9,87.0,1,2.24,0.41,9.191811683790164,4.818080219264274,16.34356,48.20751,0,1,0,0
211,197.27,3.0,0,0,9,89.0,2,7.73,0.96,2.2981881177839845,1.1212529465833507,16.45668,48.25041,0,1,0,0
212,104.25,2.0,0,0,8,86.0,1,3.13,0.1,6.561718222712644,2.958242353206444,16.37514,48.18035,0,1,0,0
213,193.53,3.0,0,0,10,97.0,1,4.13,0.63,5.297366443845225,2.379750037810408,16.31878,48.21415,0,0,1,0
214,105.65,5.0,1,0,9,94.0,1,2.38,0.8,6.236036801836393,3.227085997577656,16.3771,48.22978,0,1,0,0
215,216.91,2.0,0,0,9,96.0,0,1.62,0.3,9.22833198305566,4.793727359203405,16.36373,48.2215,0,0,0,0
216,182.08,3.0,0,1,10,100.0,0,9.47,0.71,1.9150223599121785,0.9092431756126972,16.499000000000002,48.224,0,0,0,0
217,162.45,2.0,0,0,10,95.0,0,2.44,0.14,9.261691757501916,5.171643205975462,16.34476,48.19806,0,0,1,0
218,293.34,4.0,1,0,10,97.0,1,2.96,0.04,5.755500617321333,2.710837681871327,16.407,48.194,0,0,1,0
219,276.98,4.0,1,0,9,90.0,1,2.68,0.31,8.392370755859098,4.40592313494789,16.34015,48.1997,0,0,0,0
220,299.18,6.0,0,1,10,94.0,2,1.26,0.26,9.738402902456194,5.7521317022639575,16.37741,48.21959,0,0,0,0
221,160.11,4.0,0,1,9,90.0,1,2.0,0.56,9.479692679636097,4.822709172642005,16.348010000000002,48.21399,0,0,0,0
222,83.44,2.0,0,1,7,73.0,0,2.58,0.36,6.055750110860036,3.077239503546022,16.36499,48.23102,0,1,0,0
223,336.35,4.0,0,1,10,98.0,1,0.36,0.3,29.65918757394283,14.327390197652129,16.3698,48.21049,0,0,1,0
224,148.42,4.0,0,0,10,97.0,1,4.84,0.5,7.33860668224081,2.1400024911624693,16.32501,48.17965,0,0,1,0
225,81.34,2.0,0,0,9,90.0,1,3.42,0.51,5.929637956352501,2.5865630654573644,16.38252,48.17837,0,1,0,0
226,177.41,2.0,0,0,10,98.0,1,4.38,0.47,7.775327052196845,2.39748318424326,16.31876,48.1941,0,0,1,0
