,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,lng,lat,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
130,182.93,2.0,1,0,9,89.0,1,0.97,0.29,29.07919851047521,47.87720362839792,2.17574,41.37952,0,1,0,0
131,182.93,2.0,1,0,10,93.0,1,0.86,0.25,26.323788752935734,31.04358424380532,2.17166,41.37948,0,1,0,0
132,196.9,2.0,0,0,10,90.0,1,2.14,0.45,16.708504184918187,13.221266386250155,2.18166,41.40426,0,1,0,0
133,167.8,2.0,1,0,10,97.0,1,2.35,0.87,14.188208264624324,13.199129059159484,2.1652,41.408,0,1,1,0
134,331.88,4.0,0,1,9,95.0,2,1.7,0.33,12.409035597875365,18.27652311002785,2.167,41.372,0,0,1,0
135,127.31,2.0,0,0,10,100.0,1,2.07,0.24,10.660419061757684,15.320949551441151,2.1478,41.378890000000006,0,1,0,0
136,173.39,2.0,1,0,9,93.0,1,1.23,0.41,20.348503523062558,43.37565575166503,2.18332,41.38241,0,1,0,0
137,337.93,2.0,0,1,7,53.0,1,1.09,0.28,23.29921382102416,34.7189582776632,2.18109,41.38203,0,0,0,0
138,542.74,4.0,0,1,9,91.0,1,0.77,0.49,18.26294566763893,23.43411370488296,2.17339,41.39362,0,0,0,0
139,619.08,6.0,0,1,10,91.0,2,0.74,0.46,18.332396516846647,23.884016341056743,2.1734,41.39327,0,0,0,0
140,593.48,5.0,0,1,10,88.0,2,0.78,0.48,18.09741954604877,23.130317192353623,2.17415,41.39341,0,0,0,0
141,593.48,5.0,0,1,10,93.0,2,0.77,0.47,18.13676148726296,23.28113125708287,2.17406,41.39334,0,0,0,0
142,613.26,4.0,0,1,8,84.0,1,1.08,0.15,32.28818711464686,27.24519128599964,2.16154,41.39446,0,0,0,0
143,433.82,6.0,0,1,9,82.0,3,2.69,0.8,12.409667138224345,11.148953392264284,2.18214,41.40958,0,0,0,0
144,536.92,5.0,0,1,10,90.0,2,0.18,0.2,20.29647495751988,31.27136530520977,2.1684900000000003,41.388290000000005,0,0,0,0
145,619.08,6.0,0,1,9,85.0,2,0.43,0.25,44.02917451867879,33.28788985498813,2.1751,41.38738,0,0,0,0
146,619.08,6.0,0,1,9,87.0,2,0.43,0.14,24.85881237298572,29.001732191237416,2.17479,41.38849,0,0,0,0
147,619.08,6.0,0,1,9,89.0,2,0.56,0.28,23.71696001205768,30.618659743181848,2.17651,41.38846,0,0,0,0
148,453.6,6.0,0,1,9,80.0,2,0.17,0.18,21.30150996664768,29.96468229248265,2.17147,41.38818,0,0,0,0
149,719.85,6.0,0,1,9,89.0,2,0.14,0.15,21.774990537446737,30.232124368906405,2.17154,41.3876,0,0,0,0
150,433.82,4.0,0,1,10,95.0,1,0.58,0.12,35.84641270298145,40.20502278276618,2.1728,41.38234,0,0,0,0
151,672.38,6.0,0,1,9,82.0,2,0.42,0.3,26.646017152512623,35.01724581050964,2.17294,41.38406,0,0,0,0
152,481.3,4.0,0,1,10,89.0,1,0.92,0.29,24.004354237816443,30.043394014581352,2.1621200000000003,41.39286,0,0,0,0
153,287.2,2.0,0,1,9,79.0,1,1.07,0.33,23.53157497209695,37.885879158219126,2.17743,41.37926,0,0,0,0
154,161.98,2.0,0,0,10,99.0,1,1.72,0.32,12.11305030113362,18.40981401977053,2.1555,41.37615,0,1,1,0
155,237.16,2.0,1,0,10,96.0,1,0.81,0.17,34.019235670068674,46.32568729617067,2.1753400000000003,41.38102,0,1,0,0
156,277.65,2.0,0,0,9,88.0,1,0.82,0.56,17.754132207567704,28.052591804902004,2.1668,41.38017,0,1,0,0
157,237.16,2.0,0,0,10,91.0,1,1.31,0.24,12.467714051756438,20.15417765384146,2.15617,41.38162,0,1,0,0
158,254.61,2.0,0,0,10,95.0,1,1.58,0.7,18.16020924623044,17.42257092871226,2.17955,41.39947,0,1,0,0
159,200.15,2.0,1,0,10,92.0,1,0.99,0.53,16.33000469293948,28.882537441186447,2.15882,41.39003,0,1,0,0
160,188.52,2.0,1,0,9,92.0,1,0.97,0.58,15.793253594553285,33.584623878023194,2.1587400000000003,41.38916,0,1,0,0
161,186.19,2.0,1,0,9,91.0,1,0.99,0.57,15.215022422506614,29.228901152318542,2.1583,41.38863,0,1,0,0
162,125.91,2.0,0,0,9,82.0,1,1.21,0.42,20.589559489337557,33.29720263192822,2.18392,41.38419,0,1,0,0
163,491.77,6.0,0,1,10,95.0,2,1.98,0.3,24.237072621325105,15.402090377704514,2.171,41.405,0,0,0,0
164,161.98,2.0,0,0,10,99.0,1,1.54,0.31,12.800356964958391,22.16542459777837,2.16385,41.37411,0,1,1,0
165,300.93,2.0,0,0,10,97.0,1,0.6,0.25,37.525459449186194,35.18256723912089,2.17587,41.38408,0,1,0,0
166,266.25,2.0,0,0,9,95.0,1,2.6,0.63,14.634242309947446,12.078487601678466,2.17663,41.40998,0,1,0,0
167,636.3,6.0,0,1,9,90.0,3,1.63,0.69,17.50515722671548,16.02831136434291,2.18033,41.3996,0,0,0,0
168,148.02,2.0,0,1,8,85.0,1,2.01,0.21,12.184305512584864,18.241250445961995,2.151,41.376000000000005,0,1,0,0
169,168.97,2.0,1,0,9,87.0,1,1.53,0.08,12.577455968667303,19.352489007758912,2.16054,41.37537,0,1,0,0
170,127.31,2.0,0,0,10,96.0,1,0.82,0.1,26.88485041380273,36.01746628397163,2.17924,41.38474,0,1,1,0
171,341.42,6.0,0,1,10,92.0,2,0.84,0.47,24.39907534773089,27.82820418047276,2.1655,41.39386,0,0,0,0
172,118.0,2.0,1,0,9,92.0,1,1.73,0.49,14.427501523381409,20.718588007622863,2.15803,41.39988,0,1,0,0
173,174.79,2.0,0,0,9,88.0,1,0.82,0.02,29.46123734636325,35.841301184508225,2.17876,41.38377,0,1,0,0
174,495.26,2.0,1,0,10,88.0,0,0.89,0.22,32.75406815241014,50.83205536514145,2.17558,41.38028,0,0,0,0
175,518.3,4.0,1,0,10,95.0,0,0.78,0.19,33.55789210724964,43.01259952133679,2.17556,41.38148,0,0,0,0
176,196.9,3.0,0,0,9,93.0,1,2.09,0.23,24.880336251438457,15.013684793787691,2.17248,41.40591,0,1,0,0
177,125.21,2.0,1,0,9,87.0,1,1.72,0.24,12.250586753535725,17.803968824159917,2.16187,41.37292,0,1,0,0
178,362.14,5.0,0,1,10,77.0,3,1.88,0.22,32.85493319139535,16.423706082945202,2.172,41.404,0,0,0,0
179,335.61,4.0,0,1,8,80.0,1,2.52,0.58,15.193622239150164,12.141069548522282,2.178,41.409,0,0,0,0
180,491.77,6.0,0,1,10,94.0,3,1.98,0.3,24.23673091596713,15.402069121524178,2.171,41.405,0,0,0,0
181,201.32,2.0,0,0,10,97.0,1,3.62,0.26,9.135262276102894,8.929423423985005,2.14162,41.41171,0,1,1,0
182,983.55,5.0,0,1,10,94.0,3,0.89,0.4,17.509042414017937,21.524052117044956,2.17614,41.39368,0,0,0,0
183,221.1,2.0,1,0,9,89.0,1,2.66,0.71,13.692484141563416,11.543232557038005,2.17804,41.4103,0,1,0,0
184,161.98,2.0,0,0,10,95.0,1,2.44,0.16,9.903310166686657,13.50458917996667,2.14414,41.37703,0,1,0,0
185,542.74,4.0,0,1,10,94.0,1,0.61,0.29,18.75802878432099,24.986593529140183,2.17421,41.39168,0,0,0,0
186,1619.85,2.0,0,0,10,99.0,1,1.01,0.38,21.866990059942324,31.30600039516276,2.18209,41.38635,0,1,1,0
187,672.38,6.0,0,1,10,90.0,2,0.4,0.3,26.065108610271302,36.75999158869213,2.17171,41.38374,0,0,0,0
188,672.38,6.0,0,1,9,91.0,2,0.47,0.25,27.97960157347476,35.52941720188852,2.17299,41.38357,0,0,0,0
189,335.37,3.0,0,1,9,82.0,0,1.71,0.41,14.263803213717573,20.381825470370696,2.157,41.399,0,0,0,0
190,804.11,5.0,0,1,10,93.0,2,2.57,0.61,15.233708718102797,12.917986440815,2.175,41.41,0,0,0,0
191,475.71,6.0,0,1,10,93.0,2,2.91,0.71,11.293860533321336,10.417420849350604,2.181,41.412,0,0,0,0
192,179.44,2.0,1,0,8,86.0,1,0.16,0.14,20.98050125209578,32.013939098745645,2.16909,41.3859,0,1,0,0
193,176.88,2.0,1,0,8,88.0,1,0.31,0.29,23.27351812309097,39.35432007878251,2.17047,41.38439,0,1,0,0
194,300.93,2.0,0,0,10,93.0,1,1.07,0.13,24.579134961066025,28.39086679496676,2.161,41.394,0,1,0,0
195,404.96,4.0,1,0,9,93.0,3,1.1,0.59,17.71502562351568,19.905712863635745,2.176,41.396,0,0,1,0
196,138.94,3.0,1,0,9,88.0,1,2.32,0.21,10.703051927703116,14.462665958079684,2.14601,41.37658,0,1,0,0
197,200.15,2.0,1,0,8,85.0,1,0.93,0.35,22.14165187170239,29.54343925420539,2.17098,41.37876,0,1,0,0
198,161.98,2.0,0,0,8,83.0,1,0.36,0.26,27.055125381775422,37.14676256271353,2.17433,41.38699,0,1,0,0
199,208.3,2.0,1,0,10,95.0,1,1.75,0.94,13.711892983047887,26.32340123896756,2.18788,41.37888,0,1,1,0
200,137.78,2.0,0,0,10,98.0,1,2.54,0.32,11.154760844125686,12.61954745834861,2.1465400000000003,41.37264,0,1,1,0
201,190.84,2.0,1,0,10,97.0,1,0.82,0.27,14.962804855030342,24.61073427117241,2.16115,41.38407,0,1,1,0
202,181.53,2.0,1,0,8,82.0,1,0.82,0.42,20.157430720383736,29.48208341360221,2.1687,41.37982,0,1,0,0
203,128.47,2.0,1,0,9,89.0,1,1.77,0.2,12.18729069174275,17.152097218547567,2.16042,41.37294,0,1,0,0
204,144.53,2.0,1,0,9,86.0,1,1.24,0.79,18.825265662675857,21.71932302736374,2.16798,41.39821,0,1,0,0
205,107.52,2.0,0,1,6,77.0,1,1.74,0.61,13.837320496232886,14.716154884446524,2.185,41.398,0,1,0,0
206,391.0,2.0,0,1,9,95.0,1,1.45,0.47,13.728433159800824,23.97077584625053,2.15456,41.39297,0,0,0,0
207,174.79,2.0,1,0,10,96.0,1,0.28,0.25,21.57239076700658,34.0746974038592,2.16931,41.38471,0,1,0,0
208,150.58,3.0,1,0,8,88.0,1,2.37,0.6,15.72588400050222,13.01087882699903,2.1695,41.40845,0,1,0,0
209,277.65,2.0,0,0,10,99.0,1,1.83,1.01,13.162918759828496,24.410603583438327,2.1888,41.37873,0,1,0,0
210,279.98,3.0,0,1,9,85.0,2,1.62,0.28,12.673790562427737,19.624861140219267,2.16638,41.3728,0,0,0,0
211,252.29,2.0,0,0,10,99.0,1,1.15,0.15,20.65937008111947,26.87062502986435,2.17386,41.3772,0,1,1,0
