,realSum,person_capacity,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index_norm,rest_index_norm,room_shared_True,room_private_True,host_is_superhost_True,weekend_yes
4646,148.64,2.0,0,1,9,81.0,1,4.59,0.27,21.649600666321074,12.79217662147412,0,1,0,1
4647,174.51,2.0,0,1,9,86.0,1,4.31,0.48,25.32045280454001,12.43675604186141,0,1,0,1
4648,174.51,2.0,0,1,7,78.0,1,4.3,0.5,25.661028389415176,12.408266443780764,0,1,0,1
4649,174.51,2.0,0,1,8,82.0,1,4.43,0.57,23.882631454354726,12.036407557982356,0,1,0,1
4650,174.51,2.0,0,1,8,79.0,1,4.4,0.55,24.29999498289069,12.104083151378925,0,1,0,1
4651,148.64,2.0,0,1,8,78.0,1,4.61,0.29,21.625887475789494,12.228151591798978,0,1,0,1
4652,148.64,2.0,0,1,9,87.0,1,4.59,0.3,21.753123515994307,12.30604716583636,0,1,0,1
4653,165.57,3.0,0,1,8,85.0,1,4.0,0.09,18.294214778676672,9.02894022111544,0,1,0,1
4654,1047.3,4.0,0,1,10,97.0,2,4.88,0.48,18.72457527403608,10.520316247260036,0,0,1,1
4655,557.16,2.0,0,1,9,77.0,1,4.27,0.93,21.53183515266136,14.060307045787868,0,1,0,1
4656,770.71,4.0,0,1,9,94.0,2,4.23,0.54,23.53008134641411,14.329249897090108,0,0,0,1
4657,226.49,2.0,0,0,8,86.0,1,7.43,1.88,10.351823440212389,5.902252614939096,0,0,0,1
4658,526.12,2.0,0,1,10,80.0,1,4.36,1.06,20.555354157610807,12.95178222855849,0,1,0,1
4659,605.14,2.0,0,1,9,97.0,1,4.32,1.01,20.91640003322923,13.472145958861736,0,1,0,1
4660,568.92,5.0,1,0,9,96.0,2,5.51,0.31,17.18647855361577,8.438388785108401,0,0,0,1
4661,239.19,2.0,1,0,9,90.0,1,5.11,0.89,19.15321911934214,9.554100310604223,0,1,0,1
4662,612.9,6.0,1,0,9,93.0,2,2.94,0.64,25.715521141468265,14.717001958946756,0,0,0,1
4663,265.06,2.0,0,0,10,95.0,0,8.19,1.42,10.440138030881307,5.641868138036999,0,0,1,1
4664,165.34,2.0,0,0,10,98.0,1,6.37,1.14,13.324813614226496,7.39989049715767,0,1,0,1
4665,370.89,2.0,0,1,10,100.0,0,3.17,0.18,25.36811849156628,14.762377133480276,0,0,0,1
4666,148.64,2.0,0,1,8,85.0,1,4.93,0.9,20.33247595548556,9.964239500945473,0,1,0,1
4667,430.63,4.0,1,0,9,89.0,2,4.13,0.28,25.09081473402374,14.692354282574453,0,0,0,1
4668,284.58,3.0,0,1,8,80.0,1,4.3,0.38,24.17773447662746,13.07111928564396,0,0,0,1
4669,245.54,2.0,0,0,9,100.0,1,6.27,1.13,14.26346999594406,7.078175862565035,0,0,0,1
4670,395.59,4.0,1,0,10,95.0,2,7.3,1.8,10.890055913875171,6.202337594127676,0,0,0,1
4671,879.14,4.0,0,0,9,93.0,1,0.31,0.32,75.20209129886572,26.68235251264494,0,0,0,1
4672,168.16,2.0,0,0,10,20.0,1,8.81,2.92,8.81270590624042,4.775382472214456,0,1,0,1
4673,121.59,2.0,0,0,10,99.0,1,6.57,2.09,12.079520673577772,7.043358876038022,0,1,1,1
4674,168.16,2.0,0,1,10,98.0,1,5.88,0.43,15.74628951122664,7.872012861205953,0,1,1,1
4675,150.05,2.0,1,0,8,95.0,1,7.29,2.17,10.552717252136292,5.698353912839229,0,1,0,1
4676,429.22,4.0,1,0,8,79.0,1,3.57,0.53,22.837789674528413,12.40504226554732,0,0,0,1
4677,555.99,4.0,0,0,9,93.0,2,5.72,0.39,16.35884370024486,8.123617266815067,0,0,0,1
4678,167.92,2.0,0,0,9,93.0,1,6.47,1.95,12.235049740262347,7.027102507357879,0,1,0,1
4679,522.35,2.0,0,0,9,93.0,1,6.88,2.25,11.577344655707444,6.591870621429413,0,0,0,1
4680,148.64,2.0,0,1,9,87.0,1,5.04,0.97,19.62626463113705,9.65804114866926,0,1,0,1
4681,175.69,3.0,0,1,9,87.0,1,5.11,0.88,19.109585359200636,9.544595237022806,0,1,0,1
4682,148.64,2.0,0,1,8,80.0,1,5.12,1.01,19.18581899332885,9.480581179981646,0,1,0,1
4683,243.19,2.0,0,0,9,97.0,1,7.18,2.06,10.705272696220996,5.7733784411323255,0,0,0,1
4684,532.7,4.0,0,1,2,20.0,1,3.84,0.17,18.97084249543046,9.19912389608388,0,0,0,1
4685,532.7,2.0,0,1,10,100.0,1,3.84,0.17,18.97078254667643,9.199098463686758,0,0,0,1
4686,700.86,4.0,0,1,10,75.0,2,3.84,0.17,18.97077955453773,9.199098246310786,0,0,0,1
4687,584.44,4.0,0,1,8,87.0,2,3.84,0.17,18.97084089611721,9.199122172871943,0,0,0,1
4688,584.44,5.0,0,1,8,60.0,2,3.84,0.17,18.970709751883454,9.199077297134204,0,0,0,1
4689,651.71,4.0,0,1,6,60.0,2,3.84,0.17,18.97084061593108,9.199124194273695,0,0,0,1
4690,140.17,3.0,1,0,9,91.0,1,7.71,1.84,9.993558785753514,5.996483756820444,0,1,0,1
4691,191.21,2.0,1,0,8,87.0,1,4.18,0.3,24.790442303958653,14.169386417955746,0,1,0,1
4692,148.64,2.0,0,1,8,84.0,1,5.17,0.66,18.54232334227724,9.520134907511608,0,1,0,1
4693,151.23,4.0,0,1,7,81.0,1,6.02,0.43,15.043317838133856,7.946272333996012,0,1,0,1
4694,148.64,2.0,0,1,8,83.0,1,4.51,0.75,23.915512706367288,11.358948178006807,0,1,0,1
4695,175.69,3.0,0,1,8,84.0,1,4.55,0.69,23.154716697522133,11.362578829912731,0,1,0,1
4696,226.25,2.0,1,0,10,100.0,1,6.31,0.06,13.761210681533337,8.183745041095033,0,1,0,1
4697,219.67,2.0,1,0,10,99.0,1,8.5,2.57,13.298071619152518,6.044402961537264,0,1,1,1
4698,309.04,2.0,0,0,10,97.0,1,4.06,0.23,27.866825252873674,14.030945203564102,0,1,1,1
4699,116.42,2.0,0,0,10,100.0,1,8.36,1.88,9.535724934859614,5.249965118476437,0,1,0,1
4700,908.77,4.0,0,1,9,90.0,1,1.43,0.5,53.05259297976123,20.051104861652565,0,0,0,1
4701,288.34,2.0,0,0,9,93.0,1,6.26,1.19,14.244612567713622,7.051013221172085,0,0,0,1
4702,388.06,2.0,1,0,8,80.0,1,4.96,0.38,18.353027697752765,10.39463908092545,0,1,0,1
4703,144.64,3.0,0,1,9,84.0,1,4.78,0.79,21.4020007037614,10.45588200748466,0,1,0,1
4704,148.64,2.0,0,1,8,83.0,1,5.39,0.47,17.110887451156742,9.13458384421525,0,1,0,1
4705,148.64,2.0,0,1,8,79.0,1,5.36,0.52,17.287311984633373,9.19256702345677,0,1,0,1
4706,148.64,2.0,0,1,8,79.0,1,5.46,0.52,16.979312370180626,8.931937182845305,0,1,0,1
4707,148.64,2.0,0,1,9,93.0,1,4.32,0.55,25.86971964142468,12.252426981850032,0,1,0,1
4708,148.64,2.0,0,1,9,91.0,1,4.32,0.52,25.624680481724845,12.30105400741478,0,1,0,1
4709,148.64,2.0,0,1,9,91.0,1,4.35,0.48,24.48791804352032,12.39070231155697,0,1,0,1
4710,148.64,2.0,0,1,9,85.0,1,4.36,0.51,24.64295264651406,12.269900129763858,0,1,0,1
4711,148.64,2.0,0,1,9,83.0,1,4.68,0.9,22.38894027222501,10.66749782325716,0,1,0,1
4712,982.62,6.0,0,1,9,93.0,3,4.89,0.46,20.02292899056718,10.374936562759608,0,0,0,1
4713,930.88,5.0,0,1,9,88.0,2,4.79,0.41,20.622189576219625,10.788693322669284,0,0,0,1
4714,543.05,2.0,0,1,8,80.0,1,4.89,0.45,20.04842975266598,10.400919160324673,0,1,0,1
4715,136.88,2.0,0,0,10,100.0,1,6.25,2.21,12.917033305685772,7.613337894597651,0,1,0,1
4716,472.02,2.0,0,1,7,73.0,1,4.87,0.43,20.125774776357865,10.471762824491504,0,1,0,1
4717,543.05,2.0,0,1,10,87.0,1,4.88,0.45,20.097076334272256,10.429725454798463,0,1,0,1
4718,478.61,2.0,0,1,10,95.0,1,4.85,0.43,20.279326379529444,10.55703535234417,0,1,0,1
4719,937.23,4.0,0,1,10,90.0,2,4.32,0.58,26.072298528422383,12.16672685343621,0,0,0,1
4720,543.05,2.0,0,1,10,89.0,1,4.23,0.48,27.083482263267605,12.706599079466043,0,1,0,1
4721,294.69,4.0,1,0,10,96.0,2,10.23,2.68,7.610497598602488,4.1694796750824255,0,0,0,1
4722,333.5,3.0,0,0,9,95.0,1,4.91,0.75,20.612853390850432,9.808037175384545,0,0,0,1
4723,144.64,2.0,0,0,10,93.0,1,7.6,0.76,11.066661185342245,6.500864483453968,0,1,0,1
4724,183.68,2.0,0,1,8,77.0,1,5.44,0.56,17.066411249350544,8.953581695571966,0,1,0,1
4725,258.71,2.0,1,0,10,98.0,1,3.81,0.42,19.15563663984136,9.18443385407269,0,1,0,1
4726,252.12,4.0,1,0,10,96.0,1,4.09,0.7,20.11374474003936,12.311915991085534,0,1,0,1
4727,323.15,2.0,0,0,10,100.0,1,2.31,0.23,30.793371152383475,17.406614092290337,0,1,1,1
4728,346.43,4.0,1,0,9,83.0,1,10.03,2.55,7.755128505646926,4.391548668027944,0,0,0,1
4729,530.35,4.0,0,1,9,93.0,1,4.39,1.04,20.420762283369186,12.875195783204438,0,0,0,1
4730,384.3,3.0,0,1,8,100.0,1,5.38,0.1,16.652192772299497,9.813738559427426,0,0,0,1
4731,517.18,2.0,0,1,9,88.0,1,4.14,0.43,28.42844679458192,13.212358780419631,0,1,0,1
4732,180.86,2.0,1,0,10,100.0,1,5.99,2.06,13.246254200723945,7.695444904777214,0,1,0,1
4733,121.59,2.0,0,0,10,98.0,1,7.94,2.4,9.72660257021509,5.319539966513762,0,1,0,1
4734,226.49,2.0,0,0,10,100.0,1,5.79,0.37,15.201413533876067,8.323757649832356,0,0,0,1
4735,336.32,4.0,1,0,9,97.0,2,4.13,0.13,17.767926087841893,8.826332848637142,0,0,0,1
4736,773.3,6.0,0,1,9,89.0,2,2.94,0.46,26.39845191558148,11.688355645245144,0,0,0,1
4737,165.57,2.0,1,0,6,100.0,1,7.46,1.8,10.635996964446818,5.985434166134931,0,1,0,1
4738,472.02,2.0,1,0,10,100.0,1,6.6,1.11,13.833566846833833,7.085416822228788,0,1,1,1
4739,3503.85,6.0,1,0,9,100.0,3,1.39,0.4,51.88474471736997,19.992743761757385,0,0,0,1
4740,504.25,4.0,1,0,9,100.0,1,5.06,0.26,17.996404734959786,10.48118111883772,0,1,0,1
4741,879.14,4.0,0,1,9,92.0,2,4.19,0.38,26.86267326683926,13.03278631115566,0,0,0,1
4742,484.72,2.0,0,1,10,98.0,1,4.27,0.54,26.81984120452733,12.435010077047384,0,1,0,1
4743,178.27,2.0,1,0,10,97.0,1,5.87,0.29,13.714979363197784,7.865523419713659,0,1,0,1
4744,148.64,2.0,0,1,8,80.0,1,4.18,0.46,24.04372091349724,14.684581883558842,0,1,0,1
4745,148.64,2.0,0,1,8,79.0,1,4.15,0.44,24.29266479854337,15.105105633628982,0,1,0,1
4746,148.64,2.0,0,1,9,82.0,1,4.59,0.3,21.763032178834784,12.443753656477533,0,1,0,1
4747,275.17,2.0,0,0,10,100.0,1,7.0,1.06,11.45388721535834,6.609788697919098,0,1,0,1
4748,95.72,2.0,0,0,9,88.0,1,5.9,2.25,13.69603684443678,7.770696032543492,0,1,0,1
4749,191.21,2.0,0,0,10,100.0,1,5.67,2.17,14.383130237108263,8.180074891391612,0,1,1,1
4750,180.86,3.0,0,1,8,82.0,1,4.12,0.63,26.019215949331365,17.686143322025536,0,1,0,1
4751,174.51,2.0,0,1,9,85.0,1,4.12,0.69,25.779739353866827,15.647509448223351,0,1,0,1
4752,610.08,4.0,1,0,9,89.0,1,0.73,0.37,56.03062415158173,51.436850316862994,0,0,0,1
4753,403.35,3.0,0,0,10,93.0,1,2.02,0.25,35.59437579553912,14.173142756777644,0,0,0,1
4754,1060.23,6.0,0,1,9,88.0,3,4.74,0.4,20.98337507224553,11.02936253237083,0,0,0,1
4755,381.24,4.0,0,0,10,100.0,2,6.59,0.88,11.990373896663492,6.730867260800268,0,0,0,1
4756,1464.76,6.0,1,0,10,98.0,2,0.63,0.22,60.72505692537865,43.9854631241909,0,0,1,1
4757,284.58,2.0,1,0,7,90.0,1,7.71,2.01,10.318116139984424,5.743629411616823,0,0,0,1
4758,263.88,6.0,0,1,9,94.0,3,6.56,1.15,13.80439891051778,6.97011905512991,0,1,1,1
4759,479.55,2.0,0,1,4,70.0,0,0.65,0.29,57.90924195127263,69.70981821480049,0,0,0,1
4760,526.12,4.0,0,1,10,84.0,0,0.67,0.24,57.37770672942332,44.59718089773911,0,0,0,1
4761,115.24,2.0,0,0,10,92.0,1,3.42,0.95,23.165250021788083,10.485427741125404,0,1,0,1
4762,144.64,2.0,0,0,10,100.0,0,7.01,1.61,11.31586117321864,6.646406481654877,0,1,0,1
4763,338.67,4.0,0,0,9,90.0,1,6.85,1.85,11.52121968584243,6.663620783615502,0,0,0,1
4764,1305.77,4.0,0,1,9,80.0,1,0.5,0.2,59.15766860070922,34.46367360277172,0,0,1,1
4765,1464.76,6.0,0,1,10,99.0,2,0.63,0.22,60.72705610959969,43.98005494583191,0,0,1,1
4766,154.05,2.0,1,0,10,80.0,1,6.89,2.38,11.565189272109702,6.549895704006115,0,1,0,1
4767,121.59,2.0,1,0,9,93.0,1,8.27,2.1,9.349759181858186,5.206230836750101,0,1,0,1
4768,436.98,4.0,0,1,8,84.0,1,5.91,0.11,14.8325223041093,8.938550292737428,0,0,0,1
4769,232.84,2.0,1,0,9,87.0,1,6.43,0.44,14.123931316426514,9.498341877007585,0,1,0,1
4770,148.64,2.0,0,1,8,75.0,1,4.78,0.79,21.38370290685978,10.45331274682482,0,1,0,1
4771,354.43,2.0,0,1,7,80.0,0,4.24,0.89,21.836507880581895,14.378128723402543,0,1,0,1
4772,148.64,2.0,0,1,9,80.0,1,4.71,0.72,21.86444473722096,10.743669461618774,0,1,0,1
4773,148.64,2.0,0,1,8,81.0,1,4.72,0.59,21.52466680914157,10.88422393952387,0,1,0,1
4774,365.95,2.0,0,1,8,80.0,0,4.28,0.99,21.04087153100961,13.38923367918584,0,1,0,1
4775,139.47,2.0,1,0,9,85.0,1,7.79,1.5,10.168393255196436,5.655895989326035,0,1,0,1
4776,196.38,4.0,0,0,7,80.0,1,6.18,1.4,12.749199190208888,7.233530309480697,0,1,0,1
4777,180.86,2.0,1,0,10,90.0,0,4.96,0.44,18.253123818132284,10.237925958001428,0,1,0,1
4778,148.64,2.0,0,1,8,80.0,1,4.63,0.85,22.759751347560197,10.871504392068465,0,1,0,1
4779,169.34,2.0,0,1,8,78.0,1,4.36,0.59,25.407543450802848,12.042060122603122,0,1,0,1
4780,174.51,2.0,0,1,8,87.0,1,4.39,0.61,25.01960410031788,11.91813040377363,0,1,0,1
4781,174.51,2.0,0,1,9,84.0,1,4.41,0.57,24.33087476106295,12.00310262406736,0,1,0,1
4782,142.29,2.0,1,0,10,98.0,1,7.57,1.6,10.166008347623867,5.736905239165567,0,1,1,1
4783,381.48,4.0,0,1,9,86.0,1,4.19,0.35,24.364943203681143,14.156388308438869,0,0,0,1
4784,180.86,2.0,1,0,10,100.0,1,5.23,0.47,17.741012766510874,9.562392595210657,0,1,0,1
4785,349.02,4.0,0,0,9,91.0,2,6.37,0.53,12.372193191920342,6.960440738107273,0,0,0,1
4786,517.18,2.0,0,1,10,100.0,1,4.0,0.19,28.46981943353134,14.469119603174146,0,0,1,1
4787,219.9,2.0,0,1,9,81.0,0,6.73,0.15,13.224794479354053,8.23329341264632,0,0,0,1
4788,142.29,2.0,1,0,10,100.0,1,10.03,2.55,7.757716492682682,4.421277009532503,0,1,0,1
4789,148.64,2.0,0,1,8,78.0,1,5.11,1.0,19.194693576111447,9.4908394315303,0,1,0,1
4790,148.64,2.0,0,1,8,79.0,1,4.43,0.39,22.860648728551148,12.780677079213811,0,1,0,1
4791,314.21,2.0,1,0,9,93.0,1,0.9,0.34,49.89913732226402,43.75488773820821,0,1,0,1
4792,219.9,4.0,0,0,10,98.0,1,9.92,0.89,9.5821766080713,4.896338387756158,0,1,1,1
4793,612.9,3.0,0,1,9,96.0,1,0.34,0.24,80.65505757484934,49.94161316527011,0,0,0,1
4794,183.45,2.0,1,0,10,99.0,1,5.79,0.97,13.077861794266664,7.061941131985079,0,1,1,1
4795,898.42,3.0,0,1,9,93.0,1,4.18,0.34,26.56072744305136,13.165958155341084,0,0,0,1
4796,898.42,4.0,0,1,10,90.0,2,4.17,0.34,26.718016216785344,13.202475505442903,0,0,0,1
4797,413.7,4.0,0,0,10,88.0,2,6.27,1.34,12.822196491403403,7.316906945026831,0,0,0,1
4798,148.64,2.0,0,1,9,83.0,1,4.49,0.32,22.284355230587664,13.013571769713383,0,1,0,1
4799,333.5,2.0,0,0,9,95.0,1,6.42,1.33,13.103858694059149,7.295518545919707,0,0,0,1
4800,1085.87,6.0,0,0,9,100.0,3,5.01,0.52,17.948883660423213,9.99259419127162,0,0,0,1
4801,154.99,2.0,0,1,10,93.0,1,7.01,0.78,12.146162289362012,6.974858326173493,0,1,0,1
4802,140.88,2.0,0,1,8,79.0,1,6.64,0.61,12.789326396765391,7.569081535354558,0,1,0,1
4803,206.73,2.0,1,0,10,100.0,1,9.14,2.19,8.535568806908332,4.7522792966413725,0,1,1,1
4804,173.33,2.0,0,0,10,100.0,1,6.12,1.73,12.891741800266136,7.361164570942283,0,1,0,1
4805,148.64,2.0,0,1,9,78.0,1,4.5,0.86,24.46295896035569,11.211371495492829,0,1,0,1
4806,340.08,2.0,0,1,10,93.0,0,0.69,0.26,56.25526713088921,60.51529121575137,0,1,0,1
4807,239.19,4.0,0,0,9,95.0,1,4.65,0.23,16.582873543425993,9.770258067720803,0,0,0,1
4808,359.37,4.0,0,0,10,100.0,1,5.63,2.11,14.269993669289985,8.30246534673504,0,0,0,1
4809,148.64,2.0,0,1,8,79.0,1,4.43,0.47,23.259348816633167,12.368993736752564,0,1,0,1
4810,148.64,2.0,0,1,8,84.0,1,5.11,0.94,19.149698091192622,9.51364359609161,0,1,0,1
4811,190.27,4.0,0,1,8,82.0,1,5.13,0.9,19.00777273885289,9.490533902121172,0,1,0,1
4812,148.64,2.0,0,1,9,82.0,1,4.56,0.85,23.496787483702956,11.076986478848848,0,1,0,1
4813,227.43,2.0,0,1,8,73.0,1,8.73,0.71,8.893500346439094,5.1680378095508965,0,1,0,1
4814,374.89,3.0,0,1,8,80.0,1,4.79,0.27,19.874123423795176,12.672364175397725,0,0,0,1
4815,349.02,4.0,0,0,10,100.0,1,5.96,1.59,13.21477502726677,7.545573312227158,0,0,0,1
4816,290.69,4.0,0,0,9,70.0,1,6.07,1.76,12.994042091081443,7.42552426870674,0,0,0,1
4817,362.19,3.0,1,0,10,98.0,0,3.12,0.25,45.16365070132056,17.98765212787707,0,0,1,1
4818,165.34,2.0,0,1,7,62.0,1,5.93,0.4,14.936592596069808,8.999248691505256,0,1,0,1
4819,154.99,2.0,0,0,10,99.0,1,5.89,1.25,13.35504800351206,7.599353656278112,0,1,1,1
4820,232.84,2.0,1,0,10,98.0,1,6.17,1.61,12.78495200751473,7.285992329429264,0,1,1,1
4821,329.73,5.0,1,0,10,98.0,2,8.0,1.85,10.461243666923387,5.687752746087615,0,0,1,1
4822,258.71,2.0,0,0,10,100.0,0,7.72,2.57,10.05357724880628,5.391107988061596,0,0,0,1
4823,690.51,4.0,0,1,9,93.0,1,4.89,0.27,19.290233379780823,12.689811537170211,0,0,0,1
4824,154.99,2.0,1,0,10,97.0,1,3.85,0.15,18.909604880325126,9.1773056582853,0,1,1,1
4825,239.19,2.0,1,0,10,96.0,1,6.98,0.05,12.292468587700126,7.442867224896578,0,1,0,1
4826,245.77,2.0,1,0,9,93.0,1,5.1,1.2,19.44209733915205,9.453168424916372,0,1,0,1
4827,672.17,5.0,1,0,9,90.0,2,5.14,1.19,19.187688605622792,9.363597723444864,0,0,0,1
4828,266.47,2.0,0,1,8,85.0,1,4.15,0.72,24.277364352638955,15.261917719820271,0,1,0,1
4829,458.38,2.0,1,0,9,75.0,1,4.33,0.42,23.968880787597936,12.856581128849603,0,0,0,1
4830,497.9,5.0,1,0,9,90.0,2,4.94,1.11,20.424809818282046,9.824720150674295,0,0,0,1
4831,411.11,4.0,0,1,10,94.0,1,4.23,0.89,21.81229009415451,14.283380193719704,0,0,0,1
4832,168.16,2.0,0,0,10,99.0,1,3.97,0.58,25.04453668828416,16.291312952508548,0,1,0,1
4833,167.92,2.0,0,0,10,98.0,1,5.84,1.22,13.462186860548906,7.681341972850513,0,1,1,1
4834,336.32,4.0,1,0,10,100.0,2,7.08,1.65,11.208526235927389,6.527505477202777,0,0,1,1
4835,219.9,4.0,1,0,10,96.0,1,6.13,1.4,13.61479655363887,7.721462023393659,0,1,0,1
4836,357.02,2.0,0,0,10,95.0,1,4.3,0.39,24.490875544971143,12.852785119877828,0,1,1,1
4837,133.35,2.0,0,1,8,82.0,1,4.63,0.3,20.45089228236618,11.543113516313689,0,1,0,1
4838,168.16,2.0,0,0,10,99.0,1,5.11,1.34,15.301581014559613,8.839734388166917,0,1,0,1
4839,290.22,2.0,0,1,8,80.0,1,4.75,0.32,20.12119216598621,12.334156652798384,0,1,0,1
4840,226.49,2.0,0,0,10,100.0,1,8.92,0.28,8.822733881453258,5.077312762642613,0,1,0,1
4841,543.05,4.0,0,0,10,80.0,2,5.04,0.5,19.131158341415382,9.919001547220224,0,0,0,1
4842,532.7,6.0,0,1,7,80.0,2,3.84,0.17,18.97077516457401,9.199098257801625,0,0,0,1
4843,269.06,2.0,0,0,9,98.0,0,5.42,0.55,15.488947340585916,8.763601287118977,0,0,0,1
4844,119.01,2.0,0,0,10,90.0,1,5.02,0.9,19.75671242208328,9.755649050568286,0,1,0,1
4845,463.09,3.0,0,1,8,80.0,1,1.27,0.39,73.90905250064114,25.32052575275576,0,0,0,1
4846,553.4,4.0,0,1,9,68.0,2,1.46,0.21,54.30357462204495,23.04373041146544,0,0,0,1
4847,698.28,6.0,0,1,9,82.0,2,1.44,0.22,50.745137288768014,23.912877351896007,0,0,0,1
4848,300.1,2.0,0,0,10,100.0,1,8.28,0.68,9.522089107106222,5.480458484560953,0,0,0,1
4849,129.12,2.0,0,1,6,77.0,1,6.34,0.61,13.844231756552336,8.323969369732044,0,1,0,1
4850,262.71,2.0,0,1,10,93.0,1,0.67,0.25,57.56814111462173,46.87635292665215,0,1,0,1
4851,310.45,5.0,1,0,10,100.0,2,7.45,2.34,10.714045487416012,5.989990514260306,0,0,1,1
4852,166.75,2.0,1,0,9,96.0,1,7.27,1.01,10.956168943680696,6.33517985416686,0,1,0,1
4853,1086.1,6.0,0,0,8,90.0,3,6.16,0.56,13.982701754280386,8.273481682271877,0,0,0,1
4854,478.37,5.0,0,0,10,92.0,2,9.24,0.99,8.431032788480062,4.818182360494655,0,0,0,1
4855,262.71,2.0,0,1,10,95.0,1,0.51,0.21,63.0477100461879,48.78797623720039,0,1,0,1
4856,232.84,3.0,0,1,9,91.0,1,0.62,0.17,57.17074673309758,47.69255696947399,0,1,0,1
4857,206.73,2.0,0,1,9,88.0,1,0.59,0.19,59.8771881453655,48.5072758444306,0,1,0,1
4858,219.67,3.0,0,1,9,94.0,1,0.6,0.13,58.729457875178525,46.63756396837621,0,1,0,1
4859,271.41,2.0,0,0,10,100.0,1,8.2,0.77,9.60777298718355,5.525631292816352,0,1,0,1
4860,453.68,2.0,1,0,10,100.0,1,3.66,0.14,39.68573151893,15.505109200891376,0,1,0,1
4861,755.19,4.0,0,0,10,97.0,2,3.9,0.62,21.090759528344154,11.530856145289128,0,0,0,1
4862,154.99,2.0,0,0,10,100.0,1,7.39,2.27,10.42561595583733,5.641074168718979,0,1,0,1
4863,426.63,4.0,1,0,8,92.0,2,6.07,1.23,13.81333320009602,7.770016102167954,0,0,0,1
4864,149.82,2.0,0,0,9,96.0,1,6.63,1.67,11.931069511880384,6.875570786781286,0,1,1,1
4865,500.25,4.0,1,0,7,73.0,1,4.63,0.34,21.630967221780303,11.931306181347342,0,1,0,1
4866,253.53,2.0,0,1,9,80.0,1,5.89,0.13,14.88670594797887,9.05920733271036,0,0,0,1
4867,201.56,6.0,0,1,10,100.0,1,5.05,0.21,18.37635927731733,11.39870997496504,1,0,0,1
4868,543.05,5.0,0,0,9,93.0,3,6.49,0.2,13.275946973850443,7.885263141467984,0,0,0,1
4869,460.26,2.0,0,1,10,100.0,1,0.29,0.17,83.85471900359391,45.8954191518203,0,0,0,1
4870,219.9,2.0,1,0,8,77.0,1,3.78,0.61,21.639652181884355,11.9561989934342,0,0,0,1
4871,206.73,2.0,0,1,10,91.0,1,0.66,0.32,56.91084149405034,50.03756709658873,0,1,0,1
4872,269.06,2.0,0,1,10,91.0,0,7.87,0.96,10.599497170241564,6.281635858456591,0,0,0,1
4873,567.51,3.0,0,0,8,85.0,0,4.82,0.24,19.74524097615239,12.990761162146963,0,0,0,1
4874,349.02,2.0,0,0,10,100.0,1,7.12,0.35,12.044576726072576,7.098457578750415,0,1,0,1
4875,288.34,2.0,0,0,10,99.0,1,4.21,0.91,21.591159743965065,14.007964267009756,0,1,0,1
4876,371.13,2.0,0,1,10,95.0,0,3.94,0.36,33.60473125907558,14.182739261656645,0,0,0,1
4877,633.6,4.0,0,1,9,80.0,2,1.24,0.35,43.49419899330211,30.207509226240408,0,0,0,1
4878,210.73,2.0,0,1,10,91.0,1,2.28,0.18,31.089795125787997,17.57234378854601,0,1,0,1
4879,221.31,3.0,0,1,9,89.0,1,2.26,0.17,31.34969968690669,17.7816420195458,0,1,0,1
4880,501.66,2.0,0,1,10,94.0,1,4.07,0.67,25.6977089899178,15.935477688153712,0,1,0,1
4881,449.92,2.0,0,1,9,96.0,1,4.12,0.65,26.98550900049821,16.569287586598186,0,1,0,1
4882,133.12,2.0,0,1,8,81.0,1,4.23,0.44,26.47396000473645,12.759766622477814,0,1,0,1
4883,154.99,2.0,0,1,8,76.0,1,4.22,0.51,27.46734626544056,12.687502092357883,0,1,0,1
4884,152.64,2.0,1,0,8,100.0,1,9.26,0.36,8.494716072044731,4.8253308670574,0,1,0,1
4885,191.21,4.0,1,0,8,80.0,1,7.55,1.87,10.199989309152071,6.4046779503943885,0,0,0,1
4886,633.6,4.0,0,1,9,88.0,0,0.67,0.25,57.50593976693832,47.54087140869768,0,0,0,1
4887,144.64,2.0,0,0,10,100.0,1,5.9,0.8,15.25607296372714,7.506675272235679,0,1,0,1
4888,226.25,4.0,0,0,8,85.0,1,6.63,1.41,12.730997153002798,7.209129439442711,0,0,0,1
4889,108.66,2.0,1,0,9,85.0,1,6.43,0.19,13.459932135490128,8.032232074934537,0,1,0,1
4890,331.15,2.0,0,1,9,77.0,0,4.1,0.7,20.1611647075007,12.400655211780904,0,0,0,1
4891,1013.43,5.0,0,1,9,87.0,2,5.39,0.08,16.63897207515439,9.705920719089525,0,0,0,1
4892,177.1,2.0,0,0,10,100.0,1,7.07,1.06,11.114418652936278,6.322345940297472,0,1,0,1
4893,362.19,4.0,0,0,10,100.0,2,9.87,0.77,9.691668755571948,4.956853235573227,0,0,1,1
4894,128.88,2.0,0,0,10,93.0,1,7.28,2.27,10.96325232563952,6.155972785472401,0,1,0,1
4895,1067.05,6.0,0,1,9,87.0,2,5.52,0.25,15.956963653582273,9.32733708993255,0,0,0,1
4896,1174.3,5.0,0,1,8,90.0,2,5.49,0.19,16.180413009960407,9.477974473272734,0,0,0,1
4897,439.57,4.0,0,0,10,100.0,2,6.24,1.55,12.63521502485207,7.193101772699452,0,0,0,1
